Lemma,Locatie,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Region,Land,Corpus,Register,Prose_play,Freq_lemma,Century_fact,Freq_lemma_century,Freq_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_syncope_16,percentage_syncope_17,percentage_syncope_18,percentage_syncope_19,percentage_syncope_20,percentage_syncope_century,lag_variation,Freq_meaning_cat
stede,Middelburg,692,  uw eijgen ADJ eigen brijef NOU brief van ADP van den ART de 20 NUM twintigste mej NOU mei aen ADP aan mijn PRN ik geschreven VRB schrijven daer ADV daarin in ADV daarin ghij PRN gij seght VRB zeggen mijn PRN mijn goedt NOU goed verkocht VRB verkopen te ADP te hebben VRB hebben en CON en mijn PRN mijn capitael NOU kapitaal over VRB overzenden te ADP te senden VRB overzenden dat CON dat nu ADV nu een ART een jaer NOU jaar geleden ADJ geleden is VRB zijn hadt VRB hebben ghij PRN gij het PRN het mijn PRN ik doen VRB doen conen VRB kunnen senden VRB zenden conde VRB kunnen ghij PRN gij het PRN het met ADP met dese PRN deze schepen NOU schip niet ADV niet gesonden VRB zenden hebbe VRB hebben maer CON maar ick PRN ik segge VRB zeggen in ADP in stede ,stede, van ADP van goedt NOU goed te ADP te crijgen VRB krijgen met ADP met de ART de schepen NOU schip soo ADV zo en ADV ne hebben VRB hebben wij PRN wij niet ADV niet een NUM een letter NOU letter van ADP van u PRN u gecregen VRB krijgen maer CON maar tot ADP tot onser PRN ons groote ADJ groot droefheijdt NOU droefheid en CON en herten NOU hartenleed leet NOU hartenleed veel ADV veelal al ADV veelal quadde ADJ kwaad geruchten NOU gerucht van ADP van u PRN u gehoort VRB horen dat CON dat ons PRN wij grootelijckx ADV grotelijks bedroeft VRB bedroeven die PRN die ick PRN ik u PRN u voor ADP voor desen PRN deze geschreven VRB schrijven hebbe VRB hebben en CON en noch ADV nogal al ADV nogal veel ADV veel meer ADV meer daer ADV daarbij bij ADV daarbij ,de,ipv,secondary_meaning,figurative,abstract,17,C:/Users/u0112465/Documents/Corpora/BrievenAlsBuit/BaBVerticalTextv2.0/3b-1-2008_147.exported.xml,"To Pieter van de Velde, 3 mei 1664",1664,Pieternelle van de Velde,non_fiction,no_rhyme,Vlaanderen,NL,BaB,spoken_like,C:/Users/u0112465/Documents/Corpora/BrievenAlsBuit/BaBVerticalTextv2.0/3b-1-2008_147.exported.xml,391,17,172,36,2.592176757,2.235528447,1.556302501,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,meest_frequent
stede,Alkmaar,387," . Het werd mijne taak hem op te rigten uit  den klagelijksten toestand, waartoe wel een redelijk mensch vervallen kan. Ik had  den avond doorgebragt bij den prior van het klooster der geschoeide Karmelieten en  geheel in ons onderhoud verdiept, hadden wij het verloopen der uren niet aangemerkt.  Zoo was het meer dan middernacht eer ik huiswaarts keerde. De St. Niklaas-kerk  voorbij gaande, zag ik bij het helle licht der maan eene menschelijke gestalte geknield  nederliggen op den dorpel. Ik hield haar voor een lijk, zoo onbewegelijk lag ze d\xE1\xE1r.  Een mensch vermoord op den dorpel van Gods huis! De gedachte deed mij rillen!  Het kon ook een arme misdadiger zijn, die op gewijde ",steê,"\xEA eene schuilplaats had  willen zoeken tegen de vervolging van   A.L.G. Bosboom-Toussaint, Het huis Lauernesse    7    het wereldsch gerigt. Ik naderde. Ik leide hem de hand op het ontbloote hoofd. De  lange zwarte lokken waren vochtig van den nachtdamp. Mijne aanraking scheen hem  met een' plotselijken schok tot eene mate van bewustzijn terug te brengen. Hij wendde  het hoofd schichtig om. Twee verwilderde zwarte oogen zagen mij strak aan.... Ik  herkende den hopman Bakelsze! Ik sprak tot hem; maar hij antwoordde slechts als  een die raaskalt, in radelooze taal, in verwenschingen van zich zelven, in woorden,  die niet sloten. Mij scheen hij niet te herkennen. Ik trachtte hem op te rigten; maar  hij klemde zich ",de_apocope,plaats,original_meaning,literal,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Bosboom.txt,lauernesse,1840,Bosboom,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,391,19,62,10,2.592176757,1.792391689,1,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.096774194,0.879310345,minder_frequent
stede,Antwerpen,110," , Godt soudt soe schicken  dat ghy meerder dan nu gesegent vvaert,  En soud' mids dien over u trecken Gods genade goet van aert.  Ick gae binnen om te sien hoe Vaderlicke sorgh vaert.  +Pause.  +Medogent hert ende Geloovige Caritaet uyt.  Comt Suster laet ons gaen, doch der saecken last  vvert u toevertrout, hout daer, neemt gy den schat  Dus doende, mach Vaderl. sorgh an middelen geraecken vast,  Om den Armen in zynen noot te helpen vvat.  Ghy hebt immers het broot en den drancke nat,  Daer ick van seyde, en al d'ander spys mede.  Iae ick lieve Broeder: vvant den Armen mat  moet ghy noch huyden daer van doen bystandichede.  Ontbeyt, Vaderlicke sorgh vvoont hier ter ",stede,",  Heb ick het vvel onthouvven: jae siet dit es zijn huys,  Genaemt, VVyse regering, daer es emmers vrede  en eendrachticheyt altijts sonder confuys.  Ick heet u vvellecoom reyn Maechdeken kuys,  En oock u Medogent hert tot deuchden gevvent.  Hier, hout daer dien beurse mit munt ende cruys,  Geeft u mijn broeder, door mijn vader exellent.  Ten eynde dat ghy den schat daer in present  getrouvvelick anden Armen soudt deylen uyt:  Zacharias Heyns, Const-thoonende juweel   T1r  VVant Schriftuerlic vermaen u vvel bekent  heeft mijn den grooten noot der Armen beduyt,  Seggende dat ghy vvaert teynden raet en besluyt  om den Armen te helpen, overmidts middel gebrac,  En soe lang ick om geven heb macht of virtuyt,  ",de,plaats_abstract,secondary_meaning,figurative,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Heyns.txt,const-thoonende_juweel,1607,Heyns,fiction,rhyme,Brabant,BE,DVO,spoken_like,Plays,391,17,172,12,2.592176757,2.235528447,1.079181246,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Haarlem,133,"  streedt  aan buit ontbroken den geelvoet'gen arend. -  Frederik van Eeden, Lioba   117  Eia! sterf blij, als koning Horic leidt  Hilda's getrouwen tot den mis der lansen,  dan knarst het vleuglig ijzer weer op 't pantser,  dan schrijft de blanke griffel roode runen,  dan bijt de wonden-gulz'ge draak in staal,  dan waadt de raaf in bloed.  Vrees voor uw koningrijk niet, koning Harald,  't staat vaster dan 't gestort Kerlinga-land,  wij zijn zijn steenen wallen, stalen schilden,  wij blijven strijdbaar, koning Horic trouw.  Zoudt gij dan niet als Ragh'nar lachend sterven?  DE EDELEN,  met de wapens kletterend.  Hoort! - een woord! - een goed woord!  HARALD.  Kinderen zijt gij! - warsche kinderen! -  E\xE9n broze ",stee," in 's Rijks verborgen spil,  \xE9\xE9n fijne breuk in 't recht, - \xE9\xE9n kleine feil  in wie verhoogd als aller oerbeeld troont -  nauw zichtb're berst in d' ideale kern -  en wat baat muur of schild, of staal, of steen! -  Frederik van Eeden, Lioba   118  't valt al, hoe hecht, tot gruizels.  Was er ooit rijk voor ondergang te groot?  Wie sluit bederf door zee en bergen uit?  Verrotting komt uit 't hart, en spreidt naar buiten.  Stilte.  LIOBA  door het gordijn tredend aan den ingang der zaal.  Gij riept mij, Heer?  HARALD.  Kom hier. -  Zij nadert.  Waart gij mij trouw?  LIOBA.  Mijn lijf was 't, - mijn ziel niet.  Mijn lijf gaat waar ik wil. ",de_apocope,smet,secondary_meaning,figurative,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Plays/Van Eeden.txt,lioba,1897,Van Eeden,fiction,rhyme,Holland,NL,DVO,spoken_like,Plays,391,19,62,1,2.592176757,1.792391689,0,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.096774194,0.879310345,minder_frequent
stede,Duisburg,227,"  dat mijn mackers bey, maer wel haer personagie,  Voorts spelen als een pagie // vol aerdicheyt doortrapt:  Sy zijn subtijl ghenoech // doornayt ende doorlapt,  Sy worden niet verrapt // in yemant te vervoeren:  Als een Cat op de Muys, sy op de menschen loeren,  Gheen Edelluy noch Boeren // en zijn voor haer bevrijt.  Dees saecke luckt seer wel, nae den wil van de Nijt,  Die over langhen tijdt // te hulp ons had ghebeden:  Want sy van Heyl'ghen schijn, Valsch waen, Blind' yver meden,  Kercken-raedt deser stede // is toeghemaeckt gheweest,  Adolphus Venator, Een claer ende doorluchtich vertooch van d'Alckmaersche kerckelicke gheschillen   23v  Dat sy Tectander sou gaen maken soo bevreest,  Dat hy licht als een geest // ter ",stede," uyt sou loopen,  Wat sy voor heeft ghedaen, of sy ginck Vrouwen coopen,  Om haer ghebraen te droopen // daer twijffel ick niet aen:  Want ick heb groot vermoen, altijts heb ick ghedaen,  Jaloursheyt groot ontfaen // de mans meer als te vooren,  Hoet voort afloopen sal, dat salmen noch wel hooren,  Gheen arrebeyt verlooren // en doen wy evenwel,  Verliesen wie het wil, als wy maer winnen t' spel,  Persijn of zijn ghesel // die sullent doch betalen.  W' en vraghen met wat Wint, dat onse Molens malen,  En comens beyd' in falen // t' is voor ons dubbel cans.  Mijn dunckt ick hoorse weer, bey comen hier al thans.  Sy comen beyde vvederom uyt, de Onbedochtheydt voor, luchtich springhende, ende ",de,stad,secondary_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Venator.txt,kerckelicke_geschillen,1611,Venator,fiction,rhyme,other,DU,DVO,spoken_like,Plays,391,17,172,54,2.592176757,2.235528447,1.73239376,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Brabant,184,"  gat op dat ic daer eene wike in mochte leggen om die hersenen te suueren daer dore; dat is beter dan dat vac al aff gesneden, want tmaect schoone litteekenen ende die hersenen blijuen te bat gedect ende beschut van couden. Ende die nieuwe wonden salmen open houden tot tbeen weder gewonnen is aen dat verloren vac, of anders soude die wachede van vleese beletten dat been weder te heelene alst te voren was. 14. Wat salmen doen oft daer mede (aff) ware een vac van eenen beene ? Maer waert al aff verscheijden, soo dattet niet en mochte aen dat been vergaderen, soo salment vuijt pellen vanden vleese ende wech worpen, ende naijen dat vlees weder op sijn ",stede,", op dat die scherpe canten vanden beene wel geeffent sijn ende die stuckinge wel aff sijn gedaen. 15. Wat suldij doen tot eene groote buijle int hooft sonder wonde ? (p. 105) Ick soude thaer aff scheeren ende leggen daer op plaesteren van stoppen, genet in heeten wijne met vele souts gemenget, ende daer wel op geleet een cleet oft een stoppe, genet in soeten seeme, oft ic soude die stede besmeren met heeten olie van roosen ende daer op stroijen puluer van mirtelen, dat(s) gagel zaet, ende daer op leggen cusseneelen oft plumaciolen1 alsoo die boeken wel bewijsen. 16. Wat salmen doen tot ffrutsuringe oft buijle daert vlees seer ontween is ende daer emmer materie wesen moet ? Ic sal(",de,plaats,original_meaning,literal,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/con15.txt,Chirurgie,1500,Johannes Coninck,non_fiction,no_rhyme,Brabant,BE,DVO,written,Prose,391,16,94,30,2.592176757,1.973127854,1.477121255,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.010638298,0.010638298,minder_frequent
stede,Amsterdam,277,"  men ernstig spreekt, is het gekscheren ongepast en onwelvoegelijk. Gij  weet zeer wel, dat ik geestelijke blindheid bedoel en met geene lichaamsgebreken  spot, zoo als gij doet.\x92 -  Susanna keek eenige oogenblikken vrij zuur: ik was zelf een weinig verwonderd  geweest over haar uitdrukkingen; want, hoe geneigd ook om met alles te schertsen,  was zij nimmer gewoon den spot te drijven met ernstige zaken, of door hare  gezegden iemand te ergeren en te ontstichten. Ik schreef dan ook haar woorden  aan de ware oorzaak toe: namelijk aan wrevel over de koele handelwijze van  Henri\xEBtte jegens mij, dien zij achter een voorgewende luchthartigheid wilde  verbergen: en waardoor zij, gelijk doorgaands in diergelijke gevallen plaats heeft,  scherp in ",stede," van geestig werd. Zij voelde echter haar ongelijk: \x91Tante!\x92 zeide zij,  na een oogenblik zwijgens op-  Jacob van Lennep, De lotgevallen van Ferdinand Huyck   246  staande en haar een kus gevende: \x91vergeef mij: ik sprak zonder nadenken, gelijk  mij wel meer gebeurt. Ik ben.. ik heb iets dat mij hindert.\x92 - Hier begon zij te schreien  en zag Henri\xEBtte aan met een verwijtenden blik.  - \x91Neen!\x92 zeide Tante, haar omhelzing b\xEBantwoordende: \x91ik weet het ook wel, gij  behoort niet tot de \x93spotters onreijne,\x94 waarvan in den eersten Psalm gesproken  wordt, noch ook tot de zoodanigen, die de bestraffinge niet hooren.\x92 -  - \x91Zullen wij den Heer Blaek ook op ",de,ipv,secondary_meaning,figurative,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Huyck.txt,lotgevallen_huyck,1840,Huyck,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,391,19,62,45,2.592176757,1.792391689,1.653212514,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.096774194,0.879310345,meest_frequent
stede,Duisburg,40,"  grijnst,  en dreyght haer.  Ey, ey, ey, och, wie had dit oyt ghedacht, +  Datmen my dus met cracht // soude doen vlieden:  Maer seght my doch, wilt my bedieden,  Waerom ick uyt de Kerck moet wijcken.  Blinden yver.  Adolphus Venator, Een claer ende doorluchtich vertooch van d'Alckmaersche kerckelicke gheschillen   Hebdy niet snoo katijf claerlijck ghenoech doen blijcken,  Dat ghy Tectanders zyde favoriseert,  Daerom ist datmen u niet langher en begheert;  Adolphus Venator, Een claer ende doorluchtich vertooch van d'Alckmaersche kerckelicke gheschillen   29v  +Hy slaetse seer, ende sy  loopt al crytende wech.  + Dus pack u deur, of ick sal u haest maken voeten,  Ende van achter met mijnder swepen groeten.  Valschen waen.  Oorloogh is beter in onse ",stede,",  Dan met de Ketters te houden vrede.  Blinden yver.  Couragie, sa couragie ghesellen, sy is deur.  Nijdt.  Nu sal ick haest gaen maken een groote scheur.  Wat segdy Monsieur // hoorden ghyse wel kryten?  Valschen waen.  T' is gheen noot, sy mach haer eens beschyten.  Blinden yver.  Jae bersten en splyten // den Droes haer voort gheleyde.  Nydt.  Sy piepten, sy kraeyde.  Blinden yver.  Ick swiepten // ick swaeyde.  Nydt.  Ick hadde ghevat.  Blinden yver.  Ick sloechse schier plat.  Hier comt Heylich schyn uyt, ende seydt.  Wel isse wech ghevloden?  Nijdt.  Jaese ghewis, ghy haddet my gheboden,  Dat ickse sou van hier doen gaen.  Heylich schyn.  Ghy hebt my niet te wel verstaen,  Ick seyd' van wat te slaen // maer ",de,stad,secondary_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Venator.txt,kerckelicke_geschillen,1611,Venator,fiction,rhyme,other,DU,DVO,spoken_like,Plays,391,17,172,54,2.592176757,2.235528447,1.73239376,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Hoorn,34,"  u van mannen,  Leeft daer met rust en vre\xEA.  Voort, voort, de tijdt is komen,  Voort Bruidtje, zonder schromen,  Uw' Ouders waeghden 't eer;  Johan Beets, Dichtkonst van verscheide stoffen   Want zonder hare wagen,  Kond' nu geen Bruigom dragen  Van u de waerdste eer.  Johan Beets, Dichtkonst van verscheide stoffen   276  Eer die niet werdt verlooren;  Maer dus werdt als herbooren.  Die maeghdoom zoo af staet,  't Zijn prijzelijke zaeken  Van maeghden, maeghden maeken,  En 't Houwlijk een cieraet.  Wanneer het onze tijdt was,  'K wed elk van ons verblijdt was  Te doen, het geen ghy doet,  Doch in de hooge daeken  Wil Godt d' Houwlijken maeken,  Waer na men toeven moet.  Jong' Paer, voort na de ",Stede,",  Daer ghy nu zult bekleeden  Ons aller ouders stee:  Weest daer te zaem verduldigh  Uw' zaet werdt menighvuldigh,  Gelijk Abrahams dee.  Aen den Hoogh-geleerden Heer, men Heer Vossius tot Leiden.  S.f... pa.. ...d..... .....sd..... s.\xB5\xDF.....a..  S.f..s.f... .d.. .....eta. s.\xB5f.....a.  'k WEet wel ghy hebt groot verlangen,  Om wat schrifts van my t' ontfangen,  Om te weten, hoe 't hier gaet,  Hoe 't met mijn gezondtheidt staet.  Waerde Vos, hebt ghy begeren  Tot het geen u zelf zal deeren,  Alzoo haest ghy 't hebt verstaen,  Zal ik 't al of niet verslaen.  Zegh ik 't u, 'k zal u bedroeven  Nochtans zoud' ik gaeren proeven,  Of ghy ",de,plaats,original_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Beets.txt,dichtkonst_verscheide_stoffen,1669,Beets,fiction,rhyme,Holland,NL,DVO,spoken_like,Plays,391,17,172,69,2.592176757,2.235528447,1.838849091,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Hoorn,372," \xEA.  Voort, voort, de tijdt is komen,  Voort Bruidtje, zonder schromen,  Uw' Ouders waeghden 't eer;  Johan Beets, Dichtkonst van verscheide stoffen   Want zonder hare wagen,  Kond' nu geen Bruigom dragen  Van u de waerdste eer.  Johan Beets, Dichtkonst van verscheide stoffen   276  Eer die niet werdt verlooren;  Maer dus werdt als herbooren.  Die maeghdoom zoo af staet,  't Zijn prijzelijke zaeken  Van maeghden, maeghden maeken,  En 't Houwlijk een cieraet.  Wanneer het onze tijdt was,  'K wed elk van ons verblijdt was  Te doen, het geen ghy doet,  Doch in de hooge daeken  Wil Godt d' Houwlijken maeken,  Waer na men toeven moet.  Jong' Paer, voort na de Stede,  Daer ghy nu zult bekleeden  Ons aller ouders ",stee,":  Weest daer te zaem verduldigh  Uw' zaet werdt menighvuldigh,  Gelijk Abrahams dee.  Aen den Hoogh-geleerden Heer, men Heer Vossius tot Leiden.  S.f... pa.. ...d..... .....sd..... s.\xB5\xDF.....a..  S.f..s.f... .d.. .....eta. s.\xB5f.....a.  'k WEet wel ghy hebt groot verlangen,  Om wat schrifts van my t' ontfangen,  Om te weten, hoe 't hier gaet,  Hoe 't met mijn gezondtheidt staet.  Waerde Vos, hebt ghy begeren  Tot het geen u zelf zal deeren,  Alzoo haest ghy 't hebt verstaen,  Zal ik 't al of niet verslaen.  Zegh ik 't u, 'k zal u bedroeven  Nochtans zoud' ik gaeren proeven,  Of ghy geven kunt wat raedt  Tot een teerend' quijnend' quaedt?  '",de_apocope,plaats,original_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Beets.txt,dichtkonst_verscheide_stoffen,1669,Beets,fiction,rhyme,Holland,NL,DVO,spoken_like,Plays,391,17,172,69,2.592176757,2.235528447,1.838849091,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Antwerpen,47," , Const-thoonende juweel   L3v  Balade op de Intrede.  OM dy te verthonen Rhetorica verheven,  En daer by te verclaren Schriftuerlick nae 'tleven,  Den sin ons Intreets op dijn vraech ghevoet,  VVat deucht oyt vvracht een mensch (en heeft bedreven)  Barmhertich liefdich goet (en daer beneven)  VVat verschricklick quaet een gierich mensch onvroet.  Soo stellen wy eerst voor ooghen het exempel soet  vanden Samaritaen, 'twelck wy compareren,  Hoe dat den mensch gheschapen rechtvaerdich heylich goet,  Onsterffelick ghemaeckt was by den Heer der Heeren,  Om alle Creatueren te gouverneren:  Iae burgher van s' Hemels Ierusalem met vrede.  Den mensch onghehoorsamich hun van Godt gaet keren,  (verghetende 'tverbont dat hy ghemaecke had mede)  En treckt nae Iericho de vervloecte ",stede,".  Dat is: den mensch door onghehoorsaemheyt gaet wijcken  van Godt, sich beghevende tot quade practijcken,  En eyghen Duyvels wercken, waer door hy is gheraeckt  onder de rechte siel-moorders als hier gaet blijcken)  Sonde, Doot, Duyvel, die hem swaerlick doorstrijcken  Quetsen en diep wonden, half doot mismaeckt,  Oock ontcleeden, en maken van alle hoope naect,  En beloften by Godt aen sijn verbont ghehanghen,  Ladende op hem den toorn Godts, schricklick vervaect,  Soo dootlick ghewont, ontcleet en mit druc omvanghen,  Op den wech blijvende legghen met swaer verlanghen:  Gaen weth en verdiensten der goe wercken daer henen,  Die hem niet connen helpen noch rechten sijn ganghen,  Maer laten hem in Godts toorn en doots vercleenen,  Niet hebbende te ",de,stad,secondary_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Heyns.txt,const-thoonende_juweel,1607,Heyns,fiction,rhyme,Brabant,BE,DVO,spoken_like,Plays,391,17,172,54,2.592176757,2.235528447,1.73239376,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Amsterdam,312,"  is, ende ghy sult  bemint werden. Ende also was dat kijfachtige wijf ghebetert, ende die jonge man  beminnende, bemint.  Guinot van Tacco beklaeghde den Abt van Clingi, genas hem van een quade Maghe,  ende liet hem daer nae los, de welcke daer nae in 't Hoff van Roomen gekomen zijnde,  Guinot metten Paus versoende, die hem Prior maecte vant Hospitael.  De vier-en-veertighste Historie.  Daer inne bethoont werdt, dat de vromen dickwils door behoefte ter doolen  komen, ende de maniere om die wederom opten rechten wech te brenghen.  GVinot van Tacco die wijt ende breedt was vermaert deur zijn fielheyt ende  straetschenderije, was uyt Sienen verjaeght, ende des Graven van Sante Floren vyandt:  dies hy de ",stede," van Radicofau wederspannigh maeckte tegens de Kercke van  Roomen: in welcke stede hy hem hielt, ende eenen yegelijcken die daer voorby reet,  door zijn volck dede berooven. Nu was Bonifacius d'achtste Paus van Romen, als  daer te hove quam den Abt van Cligni dewelcke te dien tijden voor de rijckste Prelaet  ter werelt ghehouden was. Ende want hem zijn mage verdorven was, wert hem vanden  Medecijns geraden, dat hy int badt soude trecken tot Sienen, soo sy niet en twijfelen  hy en soude daer ghenesen. Daerom hy verlof hebbende vanden Paus met grooten  staete van waghens, van Paerden ende van Muylen opten wege is geslagen met zijnen  ghesinne: sonder yet te achten op 't gheruchte dat ",de,stad,secondary_meaning,literal,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Fictional prose/Coornhert.txt,joannis_boccatij,1564,Coornhert,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,391,17,172,54,2.592176757,2.235528447,1.73239376,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.331395349,0.010638298,minder_frequent
stede,Roeselare,332,"  wij, dat er omstandigheden zijn die tot spreken dwingen, dat men het  gezegde behoort in te zien, en niet den sprekenden persoon, en dat wij ten anderen  bereid zijn, wat men niet genoeg bewezen mocht achten zooverre te bewijzen als  dat het den tegenspreker believen mocht.  Nog een enkel punt. Wij verhandelen het hier op zijn eigen, omdat het eigenlik  der gestelde taalquaestie niet en behoort. Sedert eenigen tijd is het onder het  meestedeel onzer dichters de gewoonte geworden desnoods, om wille van het vers,  den regel van uitsprake te buiten te gaan volgens denwelken het bijzonderste woord  eener samenstelling, dat wij eerst zetten, den bijzondersten zwaarsten klemtoon  voert. Zoo meten zij, bij voorbeeld, desnoods wanhopig in ",stede," van wanhopig.  Daar kan voor en tegen gesproken zijn. In allen gevalle behoort men zich, in deze  gelijk in andere zaken, van al te uitsluitelike en algemeene regels te wachten. In dit  gedicht hebbe ik nog al dikwijls het woord zeekoning moeten bezigen. Welnu, wat  men er ook op zeggen moge, ons dunkt, alhoewel wij daar juist niet mordicus  aanhouden, dat, ofschoon geen een van beide heel en gansch juist en slaat, van  twee een zeekoning juister is dan zeekoning: zee met den harden klemtoon als  bijzonderste woord der samenstelling dunkt ons zwaar genoeg om tegen koning op  te wegen en op de laatste lettergrepe des woords te werken. Men hoore slechts de  uitsprake van het woord ",de,ipv,secondary_meaning,figurative,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Plays/Rodenbach.txt,gudrun,1882,Rodenbach,fiction,no_rhyme,Vlaanderen,BE,DVO,spoken_like,Plays,391,19,62,45,2.592176757,1.792391689,1.653212514,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.096774194,0.879310345,meest_frequent
stede,Brabant,17,"  te heelene alst te voren was. 14. Wat salmen doen oft daer mede (aff) ware een vac van eenen beene ? Maer waert al aff verscheijden, soo dattet niet en mochte aen dat been vergaderen, soo salment vuijt pellen vanden vleese ende wech worpen, ende naijen dat vlees weder op sijn stede, op dat die scherpe canten vanden beene wel geeffent sijn ende die stuckinge wel aff sijn gedaen. 15. Wat suldij doen tot eene groote buijle int hooft sonder wonde ? (p. 105) Ick soude thaer aff scheeren ende leggen daer op plaesteren van stoppen, genet in heeten wijne met vele souts gemenget, ende daer wel op geleet een cleet oft een stoppe, genet in soeten seeme, oft ic soude die ",stede," besmeren met heeten olie van roosen ende daer op stroijen puluer van mirtelen, dat(s) gagel zaet, ende daer op leggen cusseneelen oft plumaciolen1 alsoo die boeken wel bewijsen. 16. Wat salmen doen tot ffrutsuringe oft buijle daert vlees seer ontween is ende daer emmer materie wesen moet ? Ic sal(t) ten eersten op snijden op dat ic (mach), ende en doe icx niet, soo sal icker op leggen saechtende ende morwende pultes tot dat etter wel is gemaect, ende dan soo suijuer ict wel met eenen mondi(ff)icatijff, ende winnen dan vlees ende latent also drogen ende heelen. 17. Wat suldij doen ten eersten oft daer ware eenige groote frutseringe met eenre cleenre buijlen met eenen cleenen ",de,plek,secondary_meaning,literal,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/con15.txt,Chirurgie,1500,Johannes Coninck,non_fiction,no_rhyme,Brabant,BE,DVO,written,Prose,391,16,94,3,2.592176757,1.973127854,0.477121255,0.010638298,0.331395349,0.879310345,0.096774194,0.2,0.010638298,0.010638298,minder_frequent
